created_at,tweet
2021-10-26 15:29:44+02:00,"['Nintendo64', 'NintendoSwitchOnline', 'NintendoSwitch']"
2021-10-26 15:29:45+02:00,['Yuta']
2021-10-26 15:29:45+02:00,['SB19Anniv3rsary']
2021-10-26 15:29:46+02:00,['crypto']
2021-10-26 15:29:47+02:00,['HartzUndHerzlich']
2021-10-26 15:29:47+02:00,['BabyDogeCoin']
2021-10-26 15:29:48+02:00,['TruthOfKarvaChauth']
2021-10-26 15:29:52+02:00,['teamsinaloa']
2021-10-26 15:29:55+02:00,"['BahasaInggris', 'ambisverse', 'ambistwt']"
2021-10-26 15:29:55+02:00,"['DenverBroncos', 'sfm']"
2021-10-26 15:29:56+02:00,"['SelaludiShopeeMantulSale', 'BelanjaMantuldiShopee', 'HariGajianIngatShopee']"
2021-10-26 15:29:56+02:00,['WhatNotToPutInYourMouth']
2021-10-26 15:29:57+02:00,['COVID19']
2021-10-26 15:30:00+02:00,"['INDvPAK', 'T20WorldCup']"
2021-10-26 15:30:00+02:00,['rejection']
2021-10-26 15:30:00+02:00,['MMMYPast']
2021-10-26 15:30:02+02:00,['MoreAboutNADINE']
2021-10-26 15:30:02+02:00,"['math', 'floatingpoint']"
2021-10-26 15:30:05+02:00,['GOTGGameSweepstakes']
